"","participant","context","environment","nLL","kernel","acq","R2","kError","lambda","beta","tau","p","ModelName","contextOrder","meanScore"
"729",90,"Conceptual","Rough",538.743556522267,"BMT","UCB",0.242453550384447,2.00598178024655,NA,0.0195960867300832,0.0758244903895532,NA,"BMT-UCB","Conceptual First",78.215
"730",90,"Spatial","Rough",425.941625545642,"RBF","UCB",0.401068351966002,NA,1.48437754477695,0.108876597431034,0.0680393009240582,NA,"RBF-UCB","Conceptual First",82.47
"731",90,"Spatial","Rough",426.452400305645,"SimKernel","UCB",0.400350133434552,NA,2.09290996944991,0.109469544508975,0.0665354261153813,1.81219406228442,"SimKernel-UCB","Conceptual First",82.47
"732",90,"Spatial","Rough",479.766342038864,"BMT","UCB",0.32538350638898,3.52920547300871,NA,0.160841436068851,0.0313182731883223,NA,"BMT-UCB","Conceptual First",82.47
"733",91,"Conceptual","Smooth",381.068050662453,"BMT","UCB",0.464166679403562,2.06844196523559,NA,0.00673794699908555,0.0667666880572809,NA,"BMT-UCB","Spatial First",84.98
"734",91,"Conceptual","Smooth",384.994030639577,"RBF","UCB",0.458646219516987,NA,0.843320683520735,0.00673794699915731,0.0816938936427749,NA,"RBF-UCB","Spatial First",84.98
"735",91,"Conceptual","Smooth",380.318819435274,"SimKernel","UCB",0.46522020004287,NA,0.747467532852533,0.00673794772039332,0.0714594181692616,0.656751642423836,"SimKernel-UCB","Spatial First",84.98
"736",91,"Spatial","Smooth",610.731201353725,"BMT","UCB",0.141229166170391,5.96478171817861,NA,0.284304196380134,0.0102138021610469,NA,"BMT-UCB","Spatial First",70.4
"737",91,"Spatial","Smooth",621.994282549361,"RBF","UCB",0.125391747665446,NA,1.40444921819715,0.00673794699934401,0.121316692004958,NA,"RBF-UCB","Spatial First",70.4
"738",91,"Spatial","Smooth",619.036302804499,"SimKernel","UCB",0.129551068044552,NA,1.94922883655558,0.00673794704285964,0.118896540011382,1.99999999998931,"SimKernel-UCB","Spatial First",70.4
"739",93,"Conceptual","Rough",642.976806507199,"BMT","UCB",0.0958874754828865,4.14110643722128,NA,0.00673794699908587,0.0346232680300864,NA,"BMT-UCB","Spatial First",58.38
"740",93,"Conceptual","Rough",665.81823684171,"RBF","UCB",0.0637693290204991,NA,0.722576460374106,0.00673794699908681,0.121468754437626,NA,"RBF-UCB","Spatial First",58.38
"741",93,"Conceptual","Rough",666.640525913898,"SimKernel","UCB",0.0626130791504963,NA,0.496005424726655,0.00673794700508404,0.120091141486912,1.09016105378986,"SimKernel-UCB","Spatial First",58.38
"742",93,"Spatial","Rough",489.564943562715,"BMT","UCB",0.311605344765093,1.7687797215735,NA,0.0134996041307868,0.0804332315832331,NA,"BMT-UCB","Spatial First",78.615
"743",93,"Spatial","Rough",449.473816275078,"RBF","UCB",0.367978902778273,NA,0.996632810818288,0.0542421560316055,0.0752129214250135,NA,"RBF-UCB","Spatial First",78.615
"744",93,"Spatial","Rough",452.087836087469,"SimKernel","UCB",0.364303236676789,NA,0.993277743651006,0.0611487235522517,0.0752130407614136,1.858107068218,"SimKernel-UCB","Spatial First",78.615
"745",94,"Conceptual","Rough",608.78969477765,"SimKernel","UCB",0.143959187524346,NA,0.795687598750167,0.00673794703783913,0.104079352001949,1.02605075104335,"SimKernel-UCB","Conceptual First",58.94
"746",94,"Conceptual","Rough",596.081259771518,"BMT","UCB",0.161828969357491,4.50770420902341,NA,0.00673794699908902,0.0391526611797092,NA,"BMT-UCB","Conceptual First",58.94
"747",94,"Conceptual","Rough",638.259675633005,"RBF","UCB",0.102520400745482,NA,0.898254487922752,0.0067379469990887,0.103372528116614,NA,"RBF-UCB","Conceptual First",58.94
"748",94,"Spatial","Rough",148.498562995256,"SimKernel","UCB",0.791190896284217,NA,0.781196003302983,0.115673265360182,0.031079271197205,0.789644653324675,"SimKernel-UCB","Conceptual First",89.285
"749",94,"Spatial","Rough",183.455774904146,"BMT","UCB",0.742036319028603,2.14202424819124,NA,0.0234205837532442,0.0467362979007361,NA,"BMT-UCB","Conceptual First",89.285
"750",94,"Spatial","Rough",150.922734517329,"RBF","UCB",0.787782182606675,NA,0.791100302057385,0.112978648225219,0.0364461417481408,NA,"RBF-UCB","Conceptual First",89.285
"751",95,"Conceptual","Smooth",232.889648231409,"RBF","UCB",0.672525593978724,NA,0.682110182163916,0.135808145236335,0.042068732634721,NA,"RBF-UCB","Spatial First",89.04
"752",95,"Conceptual","Smooth",234.945265279433,"BMT","UCB",0.669635117837251,2.25956696863088,NA,0.0313748611856214,0.0471052212516533,NA,"BMT-UCB","Spatial First",89.04
"753",95,"Conceptual","Smooth",219.40479351131,"SimKernel","UCB",0.691487127148115,NA,0.628358531617944,0.125898738081875,0.0374597543388076,0.807955784639691,"SimKernel-UCB","Spatial First",89.04
"754",95,"Spatial","Smooth",392.834484212218,"RBF","UCB",0.447621479275691,NA,0.464803788104823,0.300817874520383,0.0320870731033044,NA,"RBF-UCB","Spatial First",83.64
"755",95,"Spatial","Smooth",413.019688137505,"BMT","UCB",0.419238347109664,2.49745993054431,NA,0.136711195895952,0.0344391929885351,NA,"BMT-UCB","Spatial First",83.64
"756",95,"Spatial","Smooth",395.884693711878,"SimKernel","UCB",0.4433324713626,NA,0.221006947280281,0.295601288806265,0.0323324421526041,0.524537246331927,"SimKernel-UCB","Spatial First",83.64
"757",97,"Conceptual","Rough",347.148699468768,"RBF","UCB",0.511861883845375,NA,0.919259679440915,0.00948441341429913,0.0637568912080429,NA,"RBF-UCB","Spatial First",80.245
"758",97,"Conceptual","Rough",379.168165090691,"BMT","UCB",0.46683817598508,1.49653653292731,NA,0.00673794699908569,0.0652945406666184,NA,"BMT-UCB","Spatial First",80.245
"759",97,"Conceptual","Rough",347.091093978301,"SimKernel","UCB",0.51194288497152,NA,0.891003957272734,0.0264151221051489,0.0582650222343001,1.00933984737809,"SimKernel-UCB","Spatial First",80.245
"760",97,"Spatial","Rough",317.228204536609,"RBF","UCB",0.553934154468737,NA,0.753068546650689,0.214854695083668,0.0264701200226567,NA,"RBF-UCB","Spatial First",77.38
"761",97,"Spatial","Rough",332.256724151526,"BMT","UCB",0.532802019263724,3.99688596195081,NA,0.0856239600432492,0.0267484953459771,NA,"BMT-UCB","Spatial First",77.38
"762",97,"Spatial","Rough",304.397072421106,"SimKernel","UCB",0.571976465065256,NA,0.649248597170256,0.20621190330806,0.0257442323764996,0.972746120798855,"SimKernel-UCB","Spatial First",77.38
"763",98,"Conceptual","Rough",673.030502952883,"RBF","UCB",0.0536279054803809,NA,0.997991801153754,0.00673794699908747,0.190841950660836,NA,"RBF-UCB","Conceptual First",61.92
"764",98,"Conceptual","Rough",690.877841431323,"BMT","UCB",0.0285321289541509,2.78656509894364,NA,0.00673794699908946,0.106937518424138,NA,"BMT-UCB","Conceptual First",61.92
"765",98,"Conceptual","Rough",673.030498364044,"SimKernel","UCB",0.0536279119329098,NA,0.995988360061217,0.00673794699915565,0.19084193120928,1.99999999999442,"SimKernel-UCB","Conceptual First",61.92
"766",98,"Spatial","Rough",654.88876687791,"RBF","UCB",0.0791376449233436,NA,0.938067902200974,0.00673794699911563,0.155039924232988,NA,"RBF-UCB","Conceptual First",63.115
"767",98,"Spatial","Rough",667.183437873771,"BMT","UCB",0.0618496713608777,3.43096599646017,NA,0.020115201206002,0.0633910331544471,NA,"BMT-UCB","Conceptual First",63.115
"768",98,"Spatial","Rough",647.488745963441,"SimKernel","UCB",0.0895430771609446,NA,0.692516165375476,0.00673794702570095,0.137601221177378,0.579294037956411,"SimKernel-UCB","Conceptual First",63.115
"769",99,"Conceptual","Smooth",692.939668485105,"BMT","UCB",0.0256329207030178,17.1755871837735,NA,0.00673794700034848,0.00673794700703094,NA,"BMT-UCB","Spatial First",56.7
"770",99,"Conceptual","Smooth",698.955423461146,"SimKernel","UCB",0.0171739539670162,NA,0.463617120498227,0.048986361886262,0.190030136579867,0.496456009089882,"SimKernel-UCB","Spatial First",56.7
"771",99,"Conceptual","Smooth",703.0615276725,"RBF","UCB",0.0114002149971402,NA,0.694997395992518,0.0212250770238813,0.221646044498275,NA,"RBF-UCB","Spatial First",56.7
"772",99,"Spatial","Smooth",557.730916768992,"BMT","UCB",0.215754748759182,1.28643096440682,NA,0.0067379469990855,0.0875323321736724,NA,"BMT-UCB","Spatial First",67.205
"773",99,"Spatial","Smooth",528.922249213995,"SimKernel","UCB",0.256263639418258,NA,0.72860537868509,0.0095487239025741,0.0802738495261627,0.667189197948986,"SimKernel-UCB","Spatial First",67.205
"774",99,"Spatial","Smooth",526.438928830692,"RBF","UCB",0.259755524410393,NA,0.897338523314249,0.00673794699912199,0.0853506582436043,NA,"RBF-UCB","Spatial First",67.205
